GeneSymbol	C1_rpkm	C2_rpkm	C3_rpkm	C4_rpkm	C5_rpkm	C6_rpkm	C7_rpkm	C8_rpkm	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
BOLA1	4.26435072	3.15661909	3.567361413	5.05228498	5.99188177	6.362437951	5.028709229	5.581151984	4.272257182	5.165033823	4.11162707	3.740726172	3.480100153	3.977310717	5.750876914	4.418649449	5.488728154
VPS36	23.67072903	13.80343167	22.4525049	22.65499347	16.08371094	25.7032372	29.04255761	26.76066242	25.00511917	23.05192916	25.22302707	22.03266409	13.95127088	20.84899368	18.91964781	24.79507601	20.01454712
FAM152A	4.19406176	1.273689077	4.222306673	3.377509523	7.682949964	5.131699851	4.431846779	3.842599202	4.783956184	4.809130711	4.661021822	4.988316799	5.276659208	4.364827072	4.125273923	4.561622677	4.268182174
FAM18B	22.95270408	12.88155669	16.50101912	19.41566226	22.78152012	10.64780291	21.93703644	16.34777801	20.43524109	24.52823445	20.89735082	19.81971637	12.25237875	23.28012902	23.62211498	12.51870192	17.56114813
GLOD4	16.02424198	11.51213886	17.23592933	15.82300224	9.583588677	20.1318956	20.80788551	23.8614604	20.49951441	22.64647486	16.59372417	19.30261318	9.854863049	18.34169953	20.99026707	20.27799443	16.21862297
RP11-265F14.2	1.581250286	1.561805319	1.635722786	1.80179743	2.160113048	0.730356407	1.272257624	1.420265111	1.735986978	1.556896413	2.34102837	1.795755304	2.628230468	1.492859452	1.444572605	1.603229493	2.397779147
UBXN1	31.97255481	21.65800191	24.58585911	35.19138359	25.55192607	30.9799531	30.86031662	32.16263598	30.12396984	32.16381971	26.66944963	28.5088087	23.75076496	26.8627347	35.09402259	30.27535593	29.80609286
ZNF593	4.626487305	8.931741926	4.864321997	7.163674748	4.144359245	6.96297822	6.170622172	7.697838315	4.067414977	6.68764441	6.210985417	7.886150115	4.927381901	7.683705311	5.532570759	5.638714135	6.437283728
ZBTB7B	2.40502237	3.681943321	2.710519603	4.463186967	5.366236496	3.25793325	2.059068647	1.800141631	2.087626725	1.676589046	3.462873926	3.609942911	6.128683752	2.932836668	2.665975069	1.805001508	2.983393096
ST8SIA3	30.00491033	5.206924914	23.41491998	21.42527409	6.682498651	37.59968097	30.31705907	31.95784896	25.77972968	29.89124572	24.00871635	22.19223904	10.86639855	22.88431346	21.60611506	29.64967601	20.35263212
PI15	1.141836687	0.048602855	0.661740842	0.581028985	0.206725689	1.205053251	0.669925642	1.309786673	0.681021366	0.458780496	0.848035532	0.805326001	0.66261467	0.511030112	0.454541082	0.97705091	0.907162384
PRLH	0.0	0.0	0.0	0.0	0.0	0.157039646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GMNN	11.2255422	5.706349969	8.050845875	11.96903243	9.267181649	9.69291468	5.412949486	8.087907873	6.368714158	11.58785729	10.24729448	14.25022873	12.48355571	7.090776233	8.212916142	8.441194752	9.80715931
PLEKHA9	2.863968817	4.349889453	3.993109588	3.370835535	2.77890668	4.080468985	3.067811455	2.331981191	2.953669409	3.29813202	2.914522787	2.892665511	3.687706166	2.229579066	2.687552029	3.268054597	3.075635992
LAP3	25.7423991	21.01406811	20.39356769	21.32539931	26.9541731	100.1010592	19.39367237	20.44073062	20.9039731	25.73057739	21.44467396	36.10415063	25.59778798	35.31290946	27.44496736	25.67102221	25.7344422
LOC51057	7.649597833	7.813710216	6.303333003	6.234308432	7.027408942	5.506245405	5.577850967	7.046021157	6.59439283	7.860742208	5.795291354	6.880892854	6.156953905	7.536771137	7.742553942	6.180660689	6.506374051
ZNF691	2.346425426	5.096675237	3.380571605	1.982022815	2.920478155	2.832702435	2.724982784	1.709448055	2.500580241	2.652551268	2.838881041	3.351225701	3.913233256	2.836923605	3.02053955	2.300755818	2.144729627
FAM135B	14.28796666	9.354375246	10.65892909	11.7520401	4.852932213	12.51892497	11.09688166	11.05925118	10.58081573	11.17229818	12.9921085	7.928554072	9.048685895	7.608476835	7.896136321	10.68899025	9.564995672
TXNDC12	17.54538894	5.484888363	14.45528357	16.58433979	13.81450843	23.75196663	19.19095576	17.62155493	22.24029822	20.44750862	17.85616838	20.7115822	11.57742594	21.11466948	18.67115553	18.74217558	16.78700082
TXNDC11	7.731328456	7.776986941	8.893055789	8.695212917	10.38557983	8.343271998	8.564378528	8.625419785	7.336243197	9.10416084	7.856210365	8.426796966	10.71682212	8.231479461	7.713182321	7.854209527	9.424342702
SPG3A	61.88655354	24.17576402	47.08419667	65.36308326	22.81118974	67.68525551	85.45215876	76.90422142	71.88333065	72.6192935	62.14988708	54.77735746	19.7724664	60.23768318	61.46713735	70.51423844	47.92948952
CALHM2	1.272728925	1.985941351	2.018507018	1.649259156	2.477574039	2.773724175	1.313250503	1.68105072	0.918813895	1.456759895	1.159654249	1.797949204	3.029434306	1.73112856	2.116236189	1.653970658	2.368200855
RPS27L	18.61051699	3.671121286	15.34269869	14.53054841	18.09876328	13.12807684	13.05148931	8.007905536	16.87862289	14.13141042	15.85003158	15.18591103	12.74511216	19.0191036	15.16888563	16.01608846	14.04335766
C3orf32	0.126479361	0.245325898	0.238584112	0.434203721	0.416706678	0.187991838	0.132549729	0.240570318	0.23786253	0.109337999	0.301287304	0.21319576	0.433351969	0.133997709	0.108544088	0.31928794	0.165153361
YARS2	8.893766796	6.803890617	8.43594153	7.70294466	6.680720509	10.65199051	9.590785484	8.723799124	10.50946466	8.639831808	9.0475049	8.082365546	7.643581938	8.50068092	9.506583188	9.555363465	9.237131455
NMD3	22.64961767	15.83591371	26.43220313	20.62487545	21.39082494	24.19912673	22.29441613	23.29111945	27.68134923	30.62470818	20.55908877	26.69150886	14.04362325	29.69818093	25.60587417	25.14926632	20.21364502
MRPL2	8.591521579	7.008605151	9.565452233	9.204181945	5.871697557	9.294215445	10.65253654	9.171467457	10.40010925	10.0917215	6.953866311	9.258280208	7.866421964	10.06658454	10.25035318	8.660471539	6.637848584
NOSIP	10.94340188	19.6228654	10.23473549	16.35748096	12.30415897	21.32489025	14.89525823	11.6495021	12.45559313	12.94023652	14.22495066	13.98318825	12.81287183	11.59192564	15.88319374	15.51468286	14.64243068
DERA	7.978264548	2.390391963	6.053208904	7.598682908	9.473990992	8.500647801	5.725783882	8.457407679	8.310271849	7.999869173	7.637914174	9.27871487	6.633659718	9.49912779	9.919559013	8.478752995	9.326087068
MEMO1	4.845767006	2.042360801	5.191641885	4.445739311	4.703471959	4.768797718	4.807443677	4.46696285	5.365777932	6.112259991	5.072228136	4.781720518	3.856642534	4.937919726	5.146997548	4.100567741	5.528213034
MRPL4	8.556189713	8.098160488	7.631593375	10.28711583	5.506790311	9.300755828	10.94818334	9.619679377	6.562086952	7.416305704	8.962323645	8.705537059	8.233834616	8.793516734	9.038705359	9.016724522	10.70799996
APIP	12.11902633	5.319756797	8.741540678	9.718779564	13.40588738	8.199854954	7.492918714	8.316583435	10.92399938	9.94911916	11.00389375	13.51838461	6.150422719	15.02359567	10.09282207	8.662044448	10.57670162
TXNDC14	29.55856612	11.72531077	25.98540704	31.63618679	23.54753143	37.02959126	31.02222462	32.81065243	31.63954813	34.12017382	28.39230718	28.40366644	30.04233702	29.00096413	26.24821573	28.86630025	22.30487824
CUTC	13.12576943	9.041500796	10.45445399	11.40569291	12.15457196	10.57613945	10.75742781	12.20765184	12.87611863	15.04676248	11.39683887	13.98166386	11.61386193	11.65776814	11.17648557	10.531865	11.14953711
FCF1	5.573812619	1.951452352	6.091041836	6.492563449	8.694672271	5.122832719	5.992024533	4.325563324	6.777658464	5.236640872	5.151477584	6.629318547	8.795558043	8.0405973	5.704556295	5.918578655	5.729072647
THAP4	6.446093304	10.12991459	7.013206866	7.287059191	6.03418884	6.70206642	6.231647074	6.653552255	5.002338057	6.713671673	6.49508791	6.246600461	9.765340513	6.938893109	7.726678796	7.243245971	6.788903104
NDUFA13	61.83871663	32.88044407	52.19282432	72.06346258	38.5653959	94.8493071	81.58450653	78.90262806	62.49575224	60.96360314	56.57967397	54.69297923	38.91932074	58.70615112	65.67158756	69.31771795	56.03703338
MRPS7	16.45200192	9.412774847	16.43758489	20.56160725	13.46664392	29.28460026	21.43916828	18.48626095	17.03597833	17.54424768	19.24085683	16.19638257	17.45839624	16.04509241	17.43444589	21.33787145	17.56875241
POLR1D	5.774968063	5.108631681	6.84213285	7.245334414	7.62979847	8.837469894	7.664146267	6.282876036	6.752750729	7.401915945	7.392820973	6.737029635	6.68127511	6.398910342	7.096698163	8.349637063	6.00077635
GAL	0.379610215	0.894092624	0.705699112	0.145752866	0.0	0.532885175	1.01446543	0.397789652	0.521999668	0.071522662	0.341613848	0.725194421	0.354342573	0.284874307	0.597263309	0.152967813	0.413070708
CRYL1	30.35567266	32.16578061	33.92524225	32.97860145	19.98256896	25.4583878	30.80779292	30.08513777	29.93827435	25.46297706	25.2786761	35.84637347	19.82918802	35.82019576	42.35984163	30.86359586	37.35571407
MLXIPL	2.351220022	18.10863212	7.113706606	4.703381506	5.090944952	2.515034757	1.912937086	3.072734711	1.939888902	3.242725096	3.385406561	4.129147024	8.111677549	3.290694001	4.418998943	3.851376612	6.953912676
TNNI3K	7.187307847	11.77719294	8.145606335	7.584945893	5.526374244	5.28392222	4.932914373	5.65324078	7.708913742	8.8214267	5.017248525	6.590586259	4.40487584	10.37889682	8.72327623	5.703443516	6.180688942
YBX2	0.559703248	0.219710695	0.910432098	0.57306749	0.254866312	0.497606359	0.757104848	0.363075944	0.481027805	0.3163624	0.531663077	0.280038528	0.801087303	1.050057854	0.266852843	0.48866597	0.44662781
KLHL5	15.88494733	10.56955497	15.55917712	18.32668801	33.82275911	12.96943245	18.4046316	16.76869894	19.5831361	18.21801839	17.58408252	25.75009073	25.71465299	17.62870283	19.2097114	17.44794016	22.01293004
PLLP	39.69579933	21.19223842	22.23070767	28.0949097	31.99428626	15.57478687	27.48323607	29.02920554	40.70027551	37.95715264	31.46558933	50.61886299	17.71160396	53.27315466	57.09981475	21.23627126	33.64871766
SEPSECS	5.790916608	1.879446578	4.635718609	4.232623549	6.399215405	4.804253415	3.966586113	5.003820889	6.019803284	5.69643326	4.521349699	6.630387791	6.273320912	6.088065837	5.402412164	3.724612406	5.05545967
SIDT2	17.74908555	38.1380741	22.797197	20.09345981	20.72318007	12.90001262	15.41422926	14.94774372	17.87994113	16.00660547	17.76095506	18.14151959	30.60169469	18.21710494	20.06951586	17.27787574	17.66040967
C1orf66	5.400940685	9.646095493	5.353294744	7.979401558	7.299208141	5.928797882	4.894774203	5.607692237	5.913281728	3.790663894	7.442854842	5.76314339	8.655473929	5.628205739	6.150798435	4.997386063	6.818437669
ADIPOR1	35.71146758	15.76467537	29.2717614	35.1807697	38.3916779	42.22880978	36.91121854	34.95096608	33.95731285	32.24004806	32.7355894	36.48791929	39.44251825	32.8829322	33.28761574	35.63379705	30.5626272
TRNT1	10.56622416	8.058497204	9.681052059	8.7983252	9.740696688	12.02343966	10.57768514	8.883614831	11.7274223	10.83965214	10.82818123	12.01705369	8.244591309	11.15497012	9.549045282	10.17519644	9.592264281
UTP18	24.72803727	23.99266246	28.98401757	30.05630853	28.11497084	33.05324829	33.08233072	27.37898824	32.42736203	34.22685623	28.38764905	28.14003122	16.98493263	28.61339146	30.31961199	33.59235226	20.44306293
SCCPDH	42.29806183	14.31169344	29.01957785	38.4941964	30.48134698	39.87887181	42.40882731	41.99647453	44.80294904	41.95037252	41.7748781	38.13499747	23.80006157	41.07182999	37.12877583	38.88508391	34.28794816
IFT52	13.83192873	13.89263154	10.65007358	10.01016826	10.71685611	12.76791603	11.88525777	14.40563017	14.68739434	17.20392041	9.39530189	15.84033465	9.943587188	16.20142425	16.76295646	13.69066509	12.71148881
ABHD5	11.4818243	7.28635539	7.905568563	10.82221814	13.429663	10.13300512	8.450722068	8.860820055	10.45776394	9.32933868	12.00196958	11.62286114	14.93819312	8.796157349	10.08871459	10.05478777	10.72726167
SH3GLB1	17.50355571	6.785404959	15.99159255	14.14555233	24.19369693	15.9055313	13.89618871	15.33839305	16.60817749	17.50669988	15.95157074	21.18404816	18.07306207	20.11437618	18.11188546	17.23132524	18.25444561
FAM164A	22.57199595	24.99623068	23.52055965	23.29341079	11.73898925	23.44754791	20.83606378	24.96899266	21.76786909	31.24694487	22.55778201	23.7002138	14.50472673	23.92248992	20.79854919	23.76828153	19.75268899
MECR	7.886937953	14.05922964	7.567974475	6.709455147	4.710969843	6.330133456	8.577275946	9.552712982	7.70207654	7.952659182	6.220307511	7.672590171	6.236163987	8.437392671	9.355551693	8.568058592	8.420413288
NDUFAF1	8.581049387	4.774221422	8.808282513	10.1436125	7.476486656	12.80460535	12.96067633	11.4094138	11.21905189	11.91566567	9.242252852	9.238318494	6.130394035	9.507215639	10.81439002	9.393294597	8.690417998
FAM108B1	15.34059995	5.334386972	9.747036036	13.49617885	20.68832989	11.81439126	14.76825165	14.29414058	18.77973866	15.669255	19.049967	19.14872372	9.251297636	16.14651844	16.41767911	14.11862414	17.80344888
PHF20L1	13.89784672	19.44212998	13.44785673	11.71721297	14.42659559	12.70848007	11.98485644	11.02253854	12.55298894	12.67401343	11.45393498	12.34930087	12.98366115	12.06636728	12.22761546	11.31833222	11.52342585
TFB1M	10.89600115	7.589134173	8.571265805	9.897301689	7.35552373	8.641644211	11.05313274	8.07306928	8.045359221	11.40690972	10.75921789	9.649806208	7.028496338	9.672149316	8.987056699	9.661149301	7.805862276
APH1A	14.20389772	7.553041271	15.05521449	11.76073104	18.99160714	16.87198643	13.05995922	16.94606433	14.76569159	14.50087663	13.20651314	19.04683332	13.31640528	17.62483068	19.11387962	13.75752257	14.22570543
METTL9	22.09501848	6.360469388	19.89586637	20.50172168	22.11227962	25.54968471	28.45601903	25.46855874	25.09770435	20.50326687	24.30497133	20.4544084	17.32443579	21.1823242	19.67294442	24.51235965	21.49806412
RDH11	40.43314638	12.2225003	32.45248754	36.53862397	25.80225057	39.11236737	37.66104873	35.34914091	40.21088408	32.73974804	36.98689403	33.88724762	23.91350899	37.64119525	35.95289119	34.4068947	31.6884792
LACTB2	7.43536885	3.441312968	5.16077388	5.983943512	8.740486333	7.08294384	5.495392842	4.87026181	8.907221904	9.43315975	6.34051226	7.257861962	5.382641324	9.356504949	8.442988064	5.691391485	5.935575396
SUV420H1	13.74323167	12.27536579	13.21411355	11.29259875	17.09189377	11.28687004	12.15280339	11.11330784	13.40821234	13.60919228	12.41166792	14.71771305	14.78203309	13.30047664	13.64229112	12.55657901	14.09018065
TTC15	18.1914032	41.72594769	21.64478939	21.77896278	13.99030741	17.0785762	18.50993738	19.28933044	15.7107123	15.7907821	17.35422539	18.37960244	20.24259796	16.88514543	22.41590905	18.62179448	22.12411877
ZDHHC9	30.79145993	25.52612331	17.51711274	27.23929286	22.36751882	15.04519724	20.27454865	20.62540684	30.56646952	26.73229918	24.92660563	32.3231837	22.64290142	34.2676167	34.8608038	18.29614814	27.99820224
FAM82B	13.33443011	9.913417321	13.88711747	12.74344959	17.84201435	13.50376949	12.8303447	13.231699	13.61892704	16.8350434	11.60888739	20.12556274	12.00245262	16.67304981	16.88760578	12.45826483	13.63510816
MRPS2	4.413593737	5.197649394	6.466584793	6.175299355	5.722742872	8.064868892	5.664184303	6.853451069	4.590403993	5.539093213	6.428968414	4.869083817	7.080496991	5.305026327	6.098885216	6.036358647	5.616631647
COQ4	10.76406555	11.15314529	14.42113032	10.20871369	8.937372298	10.31213759	11.99948224	11.36569711	10.47500349	15.24944636	6.86867253	14.40295844	8.444835734	14.57773399	17.14469174	11.52710396	12.40980796
UTP11L	12.73912972	8.107687288	13.13729683	13.0784418	9.390467243	10.17943974	13.47348961	11.93898225	13.3972587	13.37904579	11.03307027	12.99937196	8.190142917	12.46646022	11.94615312	12.08813419	10.43341964
SBDS	71.3960485	24.48699655	57.68276816	71.80552013	62.38235427	76.9500138	62.61579812	69.27842264	82.741338	83.27626404	62.34548507	77.83817998	58.88012293	80.6437453	77.32670467	68.58771751	61.35044541
RPL26L1	2.216410859	1.5225855	2.961486845	2.907582809	1.387738304	4.51142789	3.455146174	3.400882959	3.04777292	2.714372246	1.828349788	1.285368723	1.551661474	3.049348744	3.011682155	3.014298198	3.738251157
COMMD2	6.675467753	3.227285081	4.702645901	6.070435201	6.599433585	7.693933853	6.947989976	6.54809549	7.645469438	6.593154	7.445889559	7.061864443	6.434466571	6.670586412	7.07061939	7.623878676	6.285161238
ZNF706	19.39779428	6.066557733	16.04919114	10.98082068	21.91257039	26.8111051	20.81068026	19.33753587	19.45541914	17.63117505	18.6231531	19.59011951	14.50578575	17.94363753	19.58947792	19.31731544	18.69530297
IER3IP1	12.09797163	3.131235927	10.19475523	7.222820496	8.172586884	14.69662052	12.8887621	13.1947829	13.02531919	15.06650712	10.88704804	10.69408194	6.217192864	13.26900025	10.32538514	12.31473524	8.506188535
GOLGA7	37.31632403	14.76831141	25.73596448	30.51297303	29.45055629	25.5159456	34.82413591	27.73764035	41.97272066	29.30900414	30.6225196	49.04843964	21.96484406	39.59983922	42.96834933	25.22410774	29.46904764
NAT5	25.05302047	14.32680451	24.45717613	23.05198745	17.22057078	28.11086275	27.38143973	30.94337687	27.60052812	29.94857379	20.41934286	28.54487821	14.7028545	27.80933548	29.27270752	26.14006859	21.37234559
TRIM17	5.026360315	29.11803144	12.17558436	5.828661361	9.328602132	5.922638092	5.306619388	5.745896118	3.32495482	3.931570116	4.24911954	6.401458332	8.957063888	5.372209343	8.104344223	5.800075595	8.021794801
SAR1B	44.08740295	19.53943992	37.34399982	40.16434422	51.33995125	38.66351384	40.61665917	37.61840668	47.78838396	37.95847562	48.85796599	49.97755062	27.52360202	47.498804	44.0396498	38.52188981	44.76922396
ANGPTL4	6.971967435	5.473529362	6.342430891	13.79550521	18.20369729	11.61919859	4.360519915	16.16582401	4.054018264	7.937255258	10.79031921	20.80788171	12.65545801	10.9832805	5.473954637	15.04227329	17.07726838
ASB3	33.19546122	25.04587748	35.82704785	41.48593325	29.862139	31.56014232	28.69768749	32.79030379	34.30305439	31.03181445	32.55602797	38.09211175	31.97625261	29.22209762	32.72170951	31.56796006	32.1225862
PHF11	12.51457058	19.36639965	12.67723678	9.395663315	14.29951615	26.60148813	8.549502843	10.23173577	10.89051154	13.80022259	10.22796535	14.66063679	15.62447939	12.61355006	12.2104345	11.43282324	11.69950891
RNF12	32.43419744	15.10358637	25.22890286	26.49092033	16.85111342	37.50765981	33.35720783	34.93186778	35.48613875	35.59175587	27.06379737	28.77883384	15.61291508	29.96535221	27.83490014	33.4308941	23.20136947
KCTD3	30.90354836	26.74946509	25.48936362	25.72149381	29.18365314	21.94735922	20.20490189	25.3054761	26.47278886	27.87185921	25.57918055	49.77281525	23.61956911	29.35698092	25.99474567	25.51381839	27.14182436
CCDC41	8.94801271	23.49902687	10.45732552	7.567751854	10.96081688	6.669788752	7.799936225	7.629691712	8.364804209	10.31259463	6.733860215	8.28279666	9.807981431	9.764802114	9.83469981	7.496046199	8.540990718
IRAK4	3.698526899	1.886737701	2.946752957	2.905569248	6.915146101	3.976452653	2.560804459	3.230141895	4.218664431	5.221501044	3.297653992	5.386968544	4.849192837	5.116163688	4.624403296	3.677821865	4.451168177
RNFT1	4.417104519	2.690577854	4.530449996	3.411423873	5.20182275	6.008163552	4.613140718	3.853398587	3.56058154	4.82119547	3.974982795	4.884229572	5.317368086	4.591143446	4.792891745	4.342384638	5.038482685
COPS4	38.22818814	21.38127237	29.08009779	38.86649499	19.42374768	43.02926729	48.00619972	43.62194821	47.14894584	49.98612992	38.59969476	37.88456202	17.65359387	39.95055271	34.10149188	42.94725721	26.76977518
INSIG2	11.16883588	3.002542978	11.03585747	8.898080054	10.76083599	18.9423686	15.01694663	12.21925284	13.0312001	13.24974593	12.51655357	10.15680659	8.546353868	11.20868996	9.454419821	14.17952388	10.55909003
CHCHD2	71.33999159	23.49822429	66.19914347	66.92055672	41.29773023	78.41167868	55.60791819	54.52209188	72.45868465	75.89139546	58.03361634	61.26204151	28.54400324	76.40312686	53.43534304	61.32085529	36.2570166
DYNC1LI1	30.8184329	14.80502372	27.47367439	34.33345481	17.98150873	31.76601488	36.73262513	35.13201952	38.55091882	35.97521183	32.34418512	31.00751517	16.42152284	30.18090089	26.53281065	31.58644495	24.88101148
HSD17B12	54.76814357	8.49730757	38.7778928	25.50821089	39.53266314	36.41556544	36.50213996	35.59266339	50.25309329	50.3723132	36.57652146	42.67473846	27.57859989	47.74318164	46.7219246	38.01043981	27.63898782
A4GNT	0.027793784	0.130924913	0.077503375	0.064029209	0.151874034	0.093638547	0.08252861	0.0	0.057328591	0.09425968	0.0	0.022755556	0.093397579	0.083430157	0.095410062	0.083998418	0.0
ING4	26.33096907	56.44821894	26.8972671	31.23593203	25.61179307	27.88036622	28.30740578	24.42076457	26.48124388	29.94847501	27.36132898	32.16166377	28.87477387	27.78297821	31.31033493	28.81083261	30.20379082
CERCAM	60.87167704	214.6553982	39.88801954	43.26718276	81.56793691	12.06998935	33.09789411	39.57728862	70.04887089	23.76815099	36.22102249	77.04220545	38.70371996	70.40348737	97.59641431	35.82642354	92.1732681
C5orf45	28.88211606	28.11303028	30.57006743	36.50961405	35.41678607	44.54012721	35.25698739	32.30187515	34.07353847	37.49689183	29.84496644	29.63110062	54.79555374	34.55214993	40.8278385	38.41978024	33.04282023
SDF4	9.238739265	35.85036315	14.76848423	10.28557419	11.63807805	10.85892915	10.52900953	11.35894908	7.897779685	7.736743894	9.523624728	10.73377396	14.81241904	10.74774151	11.69800753	10.37323278	12.11313964
SLC45A2	0.528178098	0.240776761	0.427596502	1.007438696	0.25602787	0.344410938	0.25295633	0.306067694	0.123001479	0.404478107	0.52130896	0.320838376	0.343524638	0.39636544	0.365548676	0.47372898	0.444955363
MRTO4	7.683106097	8.557423414	7.744794206	8.601086523	5.974979423	9.70185818	10.08745604	12.18050135	9.761479683	9.967373968	8.122854603	9.132897168	6.661906923	10.43731067	11.59414998	9.845175287	10.8482816
HN1	18.92227794	10.64844011	21.58174335	20.5087167	6.626059037	23.57809855	27.2366817	23.15337798	19.29830745	18.4800383	18.75226791	15.14869347	9.15574653	16.10952495	17.98383569	21.57153296	16.06845054
SERPINA10	0.421393646	0.283572793	0.475620488	0.431455419	0.246710175	0.557737219	0.286000491	0.540702957	0.455286706	0.249527494	0.505620062	0.427151382	0.494490622	0.43669888	0.396080112	0.339609747	0.36682969
ZNF580	3.701449995	6.678696278	4.708074417	2.975349691	4.198943044	2.716495836	2.365268498	2.508039016	2.589568273	2.422523515	3.330960358	3.757088422	5.722087174	3.297518237	3.250875492	2.49897879	3.928785619
VPS28	25.47243987	34.94661552	28.45869544	32.19198903	27.9878236	38.28461274	34.30088264	46.77300647	31.49369127	30.2435259	33.20338961	33.74409446	29.45847044	28.78434691	35.90975287	40.09517788	39.15883959
C3orf18	8.520500556	5.029452412	9.873617773	9.888870616	8.026095636	8.295363844	11.65681608	10.11532918	9.550641332	9.483480724	8.000327144	7.849508447	10.83676527	10.0236495	9.630387144	9.891072137	7.938198672
EGFL7	11.76881047	18.64403674	17.22242278	16.01239508	31.83529882	18.54617365	15.73528988	15.60475312	11.17448951	13.59137431	16.28569735	11.77649688	22.54610086	15.89453162	18.00512035	16.71871358	19.1479828
DBR1	3.829352368	2.051586825	3.07055692	4.051199687	3.143209357	4.955636414	3.923578186	3.793772943	5.339167721	4.198893695	3.386900746	4.992097955	3.55298529	4.304376273	4.992972607	4.092795568	3.669722927
DCTN4	32.25346261	11.26866367	27.71721363	28.49568503	22.85911014	34.76831314	30.60953527	31.60652439	32.69246303	32.37166709	31.76441416	30.47112735	23.44536536	32.23713141	31.1988265	31.86006334	28.63623313
AADAT	6.460491341	8.055708797	10.19346044	7.226198452	6.180351907	4.877466664	9.414305496	7.769517171	9.854279023	7.692051939	8.712618381	11.24550304	6.527094415	8.908745735	7.004229794	7.044280264	5.671217836
CYB5R4	13.98871507	8.700198812	14.01840576	13.74581115	13.61565555	13.77039656	12.79808872	12.75926012	12.73620082	15.31956983	12.62788028	13.54597657	11.62942255	12.94106829	12.43539561	12.82834133	11.87295812
MYO15A	0.823315987	3.302480752	1.533894311	1.565438026	0.707244244	0.626828033	0.839093709	0.762131643	0.863934042	0.85757192	0.899442572	0.759434899	1.264524956	0.74195771	1.175553918	1.247459824	1.112620781
HSD17B11	18.84552505	4.023337247	10.55270727	11.92683327	13.82583414	22.26760141	15.91898888	15.97706384	20.38661139	23.29563293	14.12040763	16.67934824	7.241528712	14.02211265	20.02755516	19.53817266	17.02071856
HSD17B14	8.104787166	14.89152372	12.47947764	8.04849	12.34706442	9.042234536	8.863676629	7.094298079	8.131896651	7.627152015	6.682575491	8.63229677	9.838871385	9.828550778	12.04597754	8.184370559	10.47219707
NAGPA	10.51446423	23.34852341	17.41160282	12.47807072	8.647104394	12.7411591	13.02140559	15.81628535	9.692605427	9.920947733	11.69554749	12.70162979	12.64101073	11.36168583	12.99591757	13.73055976	12.64718438
TUBD1	3.545625601	2.099489026	3.424557581	4.867475444	7.383727577	3.853885632	3.693712453	2.615365982	4.719240252	4.83305034	4.206776353	4.703097745	7.454968479	4.667567327	3.705807438	4.525784915	3.103765094
TUBE1	24.39861695	49.78146259	25.28272143	22.11788949	21.50976193	18.27995792	15.16338337	16.4147324	21.18509581	19.13619396	18.43547767	25.68598433	24.62834057	22.9935435	20.24895262	17.10539425	19.61602703
LEF1	1.683738003	4.858867608	2.918593198	1.654051731	8.07579035	2.17193816	2.008830284	1.239828826	1.70518551	1.663337199	1.883771401	1.801319455	6.082768002	3.688178549	1.848529524	1.952920505	3.802949156
PLEKHO1	9.094316524	12.13910385	10.24054601	10.77192863	11.75771234	15.0806334	9.518838627	10.62857357	7.787074572	8.979777186	10.44082488	8.697489795	17.86802257	8.908920768	10.82089463	11.79480707	12.30731146
HAO2	0.81264042	1.230431712	1.052099177	0.624033103	0.555065567	0.611121265	0.844546015	1.146995904	0.508841952	0.426521347	0.966361658	0.974235665	0.357601856	0.849415903	0.323795085	0.736788953	0.75794578
DCXR	27.44494442	17.54264628	29.68666078	33.3224293	38.15554098	32.3212388	37.59726546	29.81366146	28.97248403	28.00535708	31.47342321	23.99446145	36.09212227	33.05041743	34.04436585	36.26054204	33.08832249
HSPA14	13.51855173	11.42649713	12.00821672	13.43670328	7.893329178	13.52106138	13.54755108	16.64662534	15.71281143	15.1281915	12.26354623	15.97722282	7.479649819	15.52407236	14.54874014	12.35558124	11.92232764
GPN3	9.619901843	4.884288317	6.344891575	10.9480956	10.70209843	13.43943272	8.723307833	8.769860269	13.15895798	11.8517529	11.89691714	10.51716801	6.936323254	10.82872418	10.15903619	10.79367383	10.19204235
CRBN	57.10411523	43.95502609	46.54110002	48.54774059	43.36862055	56.65050341	57.33795128	51.70843971	59.92296297	62.91603538	52.33945824	52.58329255	32.80636923	49.70389714	50.19344076	52.75472545	46.02645514
WBP5	11.52599793	8.197354257	8.003593484	11.90533677	14.51049013	14.61896345	10.94436838	9.11603883	14.07793319	14.00057751	11.75530163	11.47201826	14.83449163	12.10163857	11.28802226	11.94928612	13.33873213
C15orf15	40.1116233	7.208771666	32.14493683	36.01544557	24.79023824	40.18468786	39.15131675	38.22496012	48.6214209	51.16582505	36.59696443	35.57656862	16.07040286	37.28477143	27.86912341	33.25511617	22.28660001
SS18L2	9.300993668	1.99150447	7.326065962	10.06416086	8.82812083	14.1925303	10.90357863	11.28342027	8.595701278	11.06065059	9.51139579	8.010570028	5.615047194	8.203564455	9.899847545	11.57234351	7.807492531
