"GeneName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"LST1"	37.6013879100415	0.449629198593933	0.281603171516715	1.59667661472784	0.110337811025609	0.666235697106949
"PLA2G7"	157.295766187198	0.469883817494854	0.222568551195401	2.11118693531111	0.0347562473365951	0.474010993402341
"TFEB"	484.464783775577	0.292557327343314	0.205605327034893	1.42290733203456	0.154763020480455	0.719727824324702
"EPM2A"	455.815883707209	0.00723391854521813	0.131309656315157	0.0550905298834684	0.956066340746616	0.992936334474842
"JTV1"	310.880814262286	-0.0414586165033941	0.0883020461118706	-0.469509126106431	0.638705763182409	0.948666981660765
"MAFK"	509.812760831419	-0.159969652035201	0.139545615755911	-1.14636100294985	0.251645811414294	0.796336524240981
"FZD3"	2142.1268780661	-0.168338331283672	0.115353193786489	-1.45932960985246	0.144474409502383	0.709598124059303
"MTERF"	294.872113688919	0.196390769523284	0.115122540065052	1.7059280433902	0.0880214777244433	0.629416620489883
"SHFM1"	294.537416473939	0.127102129126952	0.170428277523326	0.745780752900916	0.455799868561545	0.901300207586723
"ST7"	1046.66803183804	-0.0886149710905507	0.0887810368371184	-0.998129490795739	0.318216571405474	0.83497807733994
"ARHGEF5"	18.0112975525681	0.429067938443381	0.418247182913834	1.02587167582137	0.304952075161787	0.824741464682676
"ZNF212"	173.061122709519	-0.099253939992604	0.142529295654285	-0.696375713757482	0.486193568298213	0.910790102639717
"TUSC3"	1777.02696524825	-0.226486121236876	0.16017002047525	-1.41403566388301	0.157351431331553	0.72217514426828
"UBXN8"	212.550014466371	-0.0443921303453055	0.160380365271053	-0.276792799856016	0.781939210139938	0.971193784436772
"MYST3"	3204.56364568977	0.0521574739004003	0.0938704061685483	0.55563277106471	0.578461923865308	0.939866666395929
"GLRA3"	641.940909557454	-0.441190415822913	0.186847323062821	-2.36123487664085	0.0182141904756285	0.388096666340279
"NR4A3"	173.74769840567	-0.0641861177575757	0.183154219453847	-0.350448479696369	0.726002148720722	0.959559470534021
"BRD3"	545.732626870842	0.062751797052763	0.131946589903687	0.475584833973866	0.634370182157489	0.948533439994832
"NUP214"	2152.39677234593	0.0700619367078587	0.0819622414407704	0.85480747568975	0.392657738940827	0.881141226131076
"STAM"	1653.38383568483	-0.021515822055841	0.106771000661835	-0.201513724910998	0.840296898625609	0.979926789372248
"MLLT10"	2132.73357186279	0.0169586293760915	0.0960683337675492	0.176526735824578	0.859880146326201	0.983034904752982
"CUBN"	329.882304402516	-0.154998041762335	0.150880182247569	-1.02729224907754	0.304282871019011	0.824719336779728
"CCDC6"	3420.14193565888	-0.0753324317431959	0.129118622149106	-0.583435839767575	0.559599936932952	0.933625268365744
"NCOA4"	3435.19673037075	-0.0886310021027167	0.126624185126385	-0.699953188360134	0.483956539162468	0.909901377832075
"SLC25A16"	1170.62444866974	-0.0567036847314681	0.0941991502551616	-0.60195537409703	0.547203842965141	0.92964624098162
"SHOC2"	1868.72091220379	-0.00870905480824489	0.158860325542474	-0.0548220883880561	0.956280202873914	0.993071709655284
"ADAM12"	133.416567663697	0.220809121608791	0.15445753991031	1.42957813349228	0.152838135126156	0.717060565523192
"RASSF7"	82.3203134661278	0.0366838665340576	0.272911212923854	0.134416853529184	0.893072955382858	0.985643896041962
"PDHX"	1465.01980116336	-0.0453501759806294	0.109529917320659	-0.414043734259952	0.678842078101273	0.954358493319294
"CUL5"	3559.65002199466	0.0159277123238618	0.107207195655437	0.148569433483302	0.881893393824307	0.984871559102054
"PTP4A2"	3746.26311934397	0.0387388411960623	0.14281830023045	0.271245639624289	0.786202112877192	0.971509865571313
"FGF23"	11.5353436615248	0.123770707708236	0.408854614065146	0.302725476123683	0.762099081102697	0.967883745093032
"MFAP5"	11.2127980469524	0.00662042325894776	0.522093550306587	0.0126805306349026	0.989882671521768	0.999095416862527
"USP5"	3595.92377708069	-0.116109586854621	0.130295262756985	-0.891126694845211	0.372861205218067	0.868783511457735
"MLF2"	2888.53669967757	-0.200430985967325	0.144484215169989	-1.38721718307785	0.165375547358121	0.730803971451229
"SSPN"	406.887807917496	0.391296769958931	0.175285127838401	2.23234437960804	0.0255922108457802	0.42903955574582
"MLL2"	5125.09489346375	-0.0720166394742712	0.174178958953909	-0.413463485525414	0.679267069731497	0.954358493319294
"AAAS"	511.736779868544	0.0257561154205368	0.150989580711281	0.170582071287337	0.86455239632723	0.983378943963196
"FXR1"	3259.94879554921	0.0506497079861479	0.125470627759185	0.403677808031372	0.68644966067204	0.955136329815794
"YEATS4"	368.357614173075	-0.0927205665051519	0.215966132023057	-0.429329199150786	0.667683670319563	0.952733530559199
"CDK2AP1"	1473.12500041398	0.221015172112469	0.151384543844708	1.4599586357983	0.14430144252596	0.708966994820147
"IFT88"	1210.66077454679	0.11584723997752	0.0912681321921675	1.26930657169142	0.204331743412262	0.757950628168468
"PABPN1"	1348.29692083456	-0.153859207369845	0.143838313783706	-1.06966776321647	0.28476888167165	0.815788207468838
"DPF3"	321.089127248337	0.120009305450945	0.147523770407156	0.81349131139834	0.415936425805545	0.889238862849865
"GPR68"	96.0996018918263	-0.190990351448218	0.133245748023556	-1.43336920150318	0.151752355127257	0.716133333114094
"AP3B2"	3373.03364457095	-0.333666676540726	0.10077907856224	-3.31087246778764	0.000930055852850377	0.0975518451446945
"ANP32A"	599.843416030843	-0.000464948895627788	0.130075859763381	-0.00357444414723506	0.997148012274612	0.999380549077742
"C16orf35"	603.264528842139	0.0832965032323062	0.160979520464262	0.517435404156259	0.604852250447995	0.945607006747493
"GAN"	1954.87320590095	0.0823874585897418	0.0891044170627345	0.924616997738017	0.355165168175197	0.861255351340913
"SLC7A5"	1542.39503081434	0.0601328116082003	0.156827990450884	0.383431627449393	0.701399756622448	0.955794071232549
"TAF15"	980.797399553846	-0.0554242886716828	0.125634736887246	-0.441154174752041	0.659101385853585	0.95182613609434
"RND2"	453.844318728271	-0.0274131846202764	0.163635000443369	-0.167526412723441	0.866955866839582	0.983505997842599
"COIL"	392.140227776199	-0.0863739033830822	0.108583496918208	-0.795460690017603	0.426345568763669	0.890622039150835
"AKAP1"	1285.13385280127	-0.14658386383605	0.0671878406530704	-2.18170226057638	0.0291315139866514	0.446151515359446
"SLC14A2"	14.5624485642363	-0.233923792354845	0.409369593506395	-0.571424443987659	0.567711963350318	0.937445943065893
"MADCAM1"	22.7349517064058	-0.068842629922211	0.297437614508037	-0.231452333411418	0.816963412488046	0.977910976394714
"SF3A2"	374.887462749622	0.0671664641586779	0.185633696948288	0.361822585354147	0.717484613376817	0.958377811998996
"ELL"	297.355142239256	0.0815325770083055	0.142967789544555	0.57028633699968	0.568483506266237	0.937445943065893
"ZNF239"	124.804757316769	-0.0736717807966488	0.129837622034379	-0.567414741908486	0.570432436459361	0.937812984624418
"SYMPK"	2518.40115198887	-0.022141546789875	0.13784212074131	-0.16062976012556	0.872385014064586	0.984705208848861
"CLPP"	291.81180511696	-0.0815528141157472	0.151925373280919	-0.53679521961714	0.591409074086875	0.943330955931034
"DPF1"	662.863386115119	-0.315629108325256	0.111102067659219	-2.84089319825603	0.0044987375955506	0.221449562298573
"MKKS"	1215.98147722096	-0.14054827640167	0.135719125159815	-1.03558195085747	0.300397215969024	0.821906752330594
"NCOA3"	1648.36069480524	0.0582698755818432	0.0885991427235863	0.657679902881622	0.510743838887394	0.918892447888522
"NRIP1"	2166.96142038823	0.00891956629290242	0.134489221835238	0.0663217927145844	0.947121633342837	0.990751076458906
"CHAF1B"	255.919658379541	-0.225322115122838	0.136302133809067	-1.65310776013581	0.0983089342851817	0.649476737056485
"C21orf33"	1475.05064501915	-0.0492192851801473	0.078601571487098	-0.626187037344749	0.531192268557867	0.92712910880623
"DGCR6"	340.373130114907	-0.126443250673276	0.190300182895213	-0.664441035996804	0.506408075906879	0.917289435388631
"LZTR1"	1483.80884878195	-0.0109026616432445	0.156052338563812	-0.0698654165876933	0.944300779406084	0.989965506502718
"CLTCL1"	433.824353244163	0.280933482967721	0.15596260932293	1.8012873995076	0.0716575928434635	0.594400105464796
"DGCR14"	424.799082889673	0.0700409662175033	0.127268868289207	0.550338564010342	0.582087178306609	0.940358965477246
"SYN3"	1689.12389942477	-0.377233649392397	0.169333733887691	-2.22775250230172	0.025897023802577	0.430527894144406
"HDHD1A"	198.410753351519	-0.0247109745987656	0.164367281251768	-0.150339985005379	0.880496387989353	0.984793214712491
"PNPLA4"	234.676834594402	-0.0981348612279226	0.147743019295536	-0.664226720801068	0.506545213767801	0.917289435388631
"ZRSR2"	155.524007570436	-0.147753883715305	0.23058540264137	-0.640777265268205	0.521667405885458	0.922464630572824
"USP11"	9464.58816988066	-0.13337523294157	0.103836092520464	-1.28447854406005	0.198974566212755	0.754756828764498
"USP9X"	11795.2162040733	-0.037142720815489	0.102628725260351	-0.361913496647888	0.717416673806074	0.958377811998996
"RBM10"	1363.13629586846	-0.143795143507328	0.132740754000011	-1.08327803763505	0.278685030573734	0.812559517636621
"JARID1C"	4218.56497234768	-0.072698206795433	0.119052377760736	-0.610640527831686	0.541437586034906	0.929215027413522
"SMC1A"	2179.71811941934	0.051540519166698	0.119265639287571	0.432148936395875	0.665633169613087	0.95182613609434
"ARD1A"	450.964348020552	-0.131027196753715	0.0785806019882472	-1.66742419170207	0.0954300868144603	0.646481938199316
"F8A1"	39.1209153286819	-0.0233468773487899	0.379922474905658	-0.0614516878860282	0.950999489125657	0.991614444416635
"UBL4A"	791.799673593415	-0.208144189783469	0.136389848000243	-1.52609738067234	0.126985614313423	0.692126268135943
"TMEM187"	47.1574481427375	0.246961489870609	0.236557729177175	1.043979796093	0.296494737302672	0.820357552115721
"LAGE3"	309.959190735577	-0.191069735086303	0.163123459983312	-1.17131977893217	0.241470264054078	0.791041941367488
"SLC10A3"	75.3547713435568	0.00453053442864244	0.173455075846924	0.026119353420598	0.979162140530732	0.997430324355086
"USP9Y"	549.280526360214	-6.42132896243136	1.29692536437883	-4.95119390737408	7.37595633387329e-07	0.00220064349470064
"EPX"	23.1164585109878	-0.128699876812294	0.31760156971819	-0.405224309585402	0.68531263754777	0.955136329815794
"ARID1A"	2774.81784870015	0.0428606211458094	0.0982436047389293	0.436268816272635	0.662641704098042	0.95182613609434
"DYSF"	1855.04372734507	0.190980268994978	0.196613803837546	0.971347205879688	0.331375408990279	0.845201383479007
"COLQ"	341.149657464284	-0.150413451485846	0.137130852738746	-1.09686076095804	0.272702264063911	0.808421754550193
"SERF1A"	48.9493641815628	-0.386279251954884	0.243021121114193	-1.58948839583937	0.11195017183215	0.671030459352026
"HIST1H4I"	31.3502858979736	-0.385893991782234	0.276314656084152	-1.39657446062039	0.162541574780444	0.729022271210254
"TRRAP"	5229.65178037518	-0.0355718190022417	0.129284802118251	-0.275143082709024	0.783206313196965	0.971345909198201
"PICALM"	10077.5759348136	0.091774461280789	0.118552746344946	0.774123452305002	0.43885778991985	0.896209779005018
"KLRC4"	49.6705587201668	0.416013579532273	0.294325182938254	1.41344880984767	0.157523802693828	0.72217514426828
"SNN"	2600.76001652259	-0.0697416467380854	0.126358832166058	-0.551933296173808	0.580994055056033	0.940358965477246
"ACOX2"	101.859505099247	0.229102250447818	0.209919069236352	1.09138369982894	0.275104081781446	0.811351076237762
"ACOX3"	893.49141442888	-0.0673106922406456	0.114222050343105	-0.589296830502121	0.555662170665638	0.93200618086405
"AXIN1"	484.869499923705	-0.0520885884411357	0.134406423068065	-0.387545381032552	0.698352495343627	0.955735662198011
"AXIN2"	560.938053128034	-0.128432338152875	0.112985784784551	-1.13671236074324	0.255658550318067	0.797554974288935
"BAP1"	2922.89515231461	-0.231216440442549	0.112417280200725	-2.05676956451629	0.0397083970224257	0.496551761141316
"BRAP"	1130.84750092331	-0.00143246177667222	0.0913076283901333	-0.0156883033972988	0.987483058387129	0.998807066755628
"CDC7"	347.264096899287	-0.0338518925501942	0.184982010374502	-0.183000998214151	0.854797235383077	0.982263510593471
"CDC45L"	11.3928421239753	-0.84948748675786	0.486928787388036	-1.74458259351362	0.0810575529333036	0.615967858158084
"FZD1"	163.747379776411	0.0224062007516868	0.180588679857434	0.124073118920717	0.901257381669774	0.986100713108635
"FZD4"	587.111852911926	0.0608329784217252	0.116922274342145	0.520285623624737	0.602864514490296	0.945607006747493
"FZD6"	288.317843314174	0.31008683540412	0.120373762569203	2.57603342111908	0.00999409857635454	0.305267479148448
"FZD7"	88.657625689773	0.337598762360311	0.205414822119228	1.64349757664693	0.100280026331171	0.652993837308475
"FZD8"	112.318907871672	0.0886049409312618	0.249795338004655	0.35471014647043	0.72280674882188	0.95862009573995
"FZD9"	36.8078009367788	-0.0878170765353569	0.312461255489592	-0.281049490112806	0.778672441307224	0.97055544771801
"HIST1H2AK"	16.2844208766776	0.281138712631625	0.380784716157316	0.738314067509674	0.460323619946007	0.902683845707951
"HIST1H2AC"	632.282044023024	0.333507457034669	0.150684153019782	2.21328819488329	0.0268777829767141	0.434596849896301
"HIST1H2AB"	12.1582231578906	0.647986410758855	0.425271639728832	1.52370003128361	0.127583661655178	0.692126268135943
"HIST2H2AC"	330.899573994629	0.188784995690015	0.208455850949039	0.905635389126911	0.365128871025785	0.86501718869819
"HIST1H2BG"	261.968832433715	0.125906625132172	0.149635587831883	0.841421662830833	0.400111753800666	0.883706707857444
"HIST1H2BL"	30.1350851843376	0.357652901310735	0.340450275442317	1.05052904083003	0.293474946230993	0.819291565516369
"HIST1H2BN"	90.4226299346558	0.120726647533627	0.204604577203006	0.590048615646771	0.555158056761379	0.93200618086405
"HIST1H2BM"	18.3356593644418	-0.156822075919449	0.348785483116959	-0.449623288555452	0.652982092859688	0.94974082684403
"HIST1H2BF"	74.0360413332353	-0.142280967466981	0.196864975100195	-0.722733779305163	0.469843458289699	0.905227384650754
"HIST1H2BE"	65.4070117452874	0.0554444962998058	0.230999309401517	0.240020182066577	0.810314610833635	0.976031151289253
"HIST1H2BI"	13.348600457676	0.190649125327674	0.485822369895067	0.392425580091859	0.694743788553502	0.955735662198011
"HIST1H2BC"	412.11099998147	0.0652327913624883	0.186382781369798	0.349993657585039	0.726343457514025	0.959559470534021
"HIST2H2BE"	534.399369975617	0.155839481481915	0.181463636180184	0.85879179301342	0.390455396255368	0.879817835617189
"HIST1H3A"	99.8703451983558	-0.19648786792934	0.200439365726895	-0.980285819688042	0.326945052391591	0.84253545972162
"HIST1H3D"	69.0550628395565	0.015293198589183	0.204039243646301	0.0749522411271701	0.94025271100678	0.989142129434582
"HIST1H3C"	9.21024348210933	-0.0647244105125977	0.46666537485682	-0.138695549316159	0.889690735238895	0.985617732353328
"HIST1H3H"	32.2627994536457	0.141433622929735	0.271687159041698	0.520575294867096	0.602662663178483	0.945607006747493
"HIST1H4A"	43.3718065912136	-0.101429588119131	0.313579333482615	-0.323457502739907	0.746348787008446	0.965685196389675
"HIST1H4D"	322.544565474491	-0.243725249826556	0.216557175181795	-1.1254545115947	0.260396482728401	0.801127839265765
"HIST1H4F"	50.4086498445501	-0.616116520443677	0.450126430507022	-1.36876326002382	0.171073288785372	0.733967019134871
"HIST1H4K"	21.3272801156089	-0.660077475935036	0.403064955590576	-1.63764541367255	0.101495683703693	0.654063617781364
"HIST1H4J"	12.1937565656889	-0.287714995462087	0.417562020370029	-0.689035356249891	0.490801018252289	0.911215834219303
"HIST1H4C"	583.353581533922	-0.144642454736069	0.189059663123185	-0.765062479995134	0.444234340535601	0.897383996541967
"HIST1H4H"	222.914691580017	0.102952487347375	0.166561498618851	0.618104953432035	0.536506157290745	0.928828640249398
"HIST1H4B"	90.3591844414194	0.113290349440609	0.317233367967394	0.357119902507397	0.721002045530754	0.958377811998996
"HIST1H4E"	1528.19826540211	-0.0146875318827484	0.148415649589787	-0.0989621507121652	0.921168321893894	0.987555696397803
"HYAL3"	63.4019139472419	-0.264165156983439	0.300327508657351	-0.879590278507686	0.379081307147449	0.873871208769777
"MAD1L1"	771.859284472986	-0.161583121344322	0.120529356863484	-1.34061215913844	0.180046407420923	0.736776148231973
"NME5"	353.261155715989	-0.241712185648448	0.174236512442048	-1.38726482905725	0.16536102356671	0.730803971451229
"PIP5K1A"	963.123710320014	-0.0721920453546094	0.121522046562129	-0.594065417732253	0.552468359782118	0.931097983320643
"PIP5K1B"	786.549657981497	-0.151756601939004	0.1889966070514	-0.802959398618897	0.421998202206215	0.890378837427903
"PIP4K2B"	7362.80050115902	-0.160934866897072	0.0826388620006979	-1.94744776247902	0.051481076639023	0.539706505366949
"PLA2G6"	981.925598941522	-0.0190793626344365	0.138566590590397	-0.137690929344109	0.89048468845055	0.985617732353328
"SLC25A11"	871.663571546471	-0.134042942012888	0.127124415758886	-1.05442326883236	0.291689173641884	0.818509948750585
"SPARCL1"	49672.0200110069	-0.0851711902909027	0.131597735031953	-0.647208633721717	0.517496924296787	0.921766630661908
"SPOP"	1599.56877107754	-0.0465757630222868	0.0954665133403632	-0.487875396226445	0.625638102742692	0.947693528531583
"SRPX"	115.965013886278	0.648500940581339	0.25557139882198	2.53745506567054	0.0111661701623916	0.319470691691356
"TAGLN2"	266.801524204353	0.247534085859652	0.195986886776954	1.26301351039553	0.206584324396031	0.759749842116739
"ULK1"	1635.4275612026	-0.0340100571393178	0.20444646817235	-0.166351893693009	0.867880029650135	0.983691974456996
"UXT"	476.817946660948	-0.054701608681574	0.118935408563536	-0.459927025452238	0.645568601093176	0.949436256355866
"EEA1"	4032.41123801027	0.00566524561951092	0.092329360725318	0.0613590907053408	0.951073231827416	0.99162648191907
"BCAR3"	504.118343172822	0.16882447279725	0.137897600415402	1.22427418815617	0.220848810732729	0.767097274359611
"ANXA9"	138.284873733811	0.350476532420975	0.207032995146111	1.69285350952697	0.0904833544286489	0.635874548158822
"STX7"	3271.61020768955	0.071203698813938	0.116267752943563	0.612411412547901	0.540265592914917	0.929214198090761
"CMAH"	175.081031076841	0.0943355164764915	0.179797266166202	0.524677146032295	0.599807647227408	0.945588185478747
"BBOX1"	500.209457637449	0.513621292154138	0.180748925427094	2.8416284685538	0.00448837642281718	0.221449562298573
"LTBP4"	531.079312595124	-0.0517509910836955	0.177460203169958	-0.291620262792848	0.770576981062784	0.968550193068704
"ZNF282"	398.637329734087	0.0010646380699083	0.142889062368143	0.00745080170772858	0.994055175355792	0.999358688031808
"STK24"	1769.216275361	-0.203597365450343	0.104691420578987	-1.94473782402001	0.0518065407264351	0.540348017825619
"RECK"	526.891219856184	0.027698178523012	0.124360482218384	0.222724920560959	0.823749604691143	0.978476586531011
"SDPR"	349.207785055219	0.103862955932898	0.22925095904716	0.453053528607188	0.650510197219178	0.94974082684403
"RASAL1"	1037.82401014171	-0.153513739685565	0.211198027926862	-0.726871084888763	0.467304931834924	0.904445956828135
"RAD54L"	132.063033135382	-0.0650565185434851	0.144186866139281	-0.451195870230247	0.651848385832686	0.94974082684403
"NSMAF"	1481.26205981613	-0.00301159115738364	0.109198671393817	-0.0275790091485872	0.977997923569741	0.997343419446347
"NCK2"	770.3857593464	-0.0826235207358805	0.125032761618242	-0.66081497094459	0.508730980673811	0.918224175346871
"GNPAT"	1313.35357578286	0.0437076082320985	0.0906095095134133	0.482373301288296	0.629540783862359	0.948053360816953
"DYRK3"	82.1055569784197	0.245067741269711	0.155598729248878	1.57499834640506	0.115256826240642	0.67383189613295
"DYRK2"	547.152091113752	-0.0437517917439378	0.121269503734808	-0.360781485835171	0.718262804140045	0.958377811998996
"DUSP11"	566.715124705469	-0.0733240222087817	0.130099985396244	-0.563597466867192	0.573028111166089	0.938582086847406
"DOC2A"	1502.20139430994	-0.314945763660796	0.131588401147314	-2.39341583995851	0.0166923103470468	0.372203501906248
"DHX16"	743.703406242539	0.0756610607216112	0.0793052980928166	0.954047996050147	0.340059347965924	0.851153859470514
"CUL4B"	3563.901969767	-0.0581165861188595	0.112422397049848	-0.516948469735	0.605192131036522	0.945607006747493
"CUL4A"	2019.18750009759	0.0782150707638872	0.0779933261989811	1.00284312229921	0.315936559067709	0.833232416759083
"CUL3"	3477.79746096041	-0.0104629028160964	0.112603124011672	-0.0929184061981428	0.925968382976646	0.987555696397803
"CUL2"	2211.77727198984	0.0185806626790404	0.116693540876023	0.159226145162402	0.87349070577077	0.984705208848861
"CUL1"	3437.64040862069	-0.104009002175291	0.104152839266968	-0.998618980599185	0.317979301882843	0.834767661768181
"ATRN"	5589.79561806788	-0.0649265985698079	0.133036242168377	-0.48803692521346	0.625523686545604	0.947693528531583
"TTF2"	299.014796069109	0.34335887794627	0.164826711025385	2.08315069693643	0.0372374895119185	0.487419782667091
"TPST2"	455.932843577953	-0.0575654018868181	0.108873523329126	-0.52873646527262	0.596988277366394	0.945116812509533
"TPST1"	775.277448131916	0.35727222583928	0.192417277229749	1.85675751669998	0.0633456603902929	0.573818104319568
"KLF11"	175.145245323327	-0.070800301152068	0.141663115431155	-0.499779359903146	0.617230445476252	0.947314353794018
"TEAD2"	58.0030335970159	0.406927820895444	0.305488677422215	1.33205532960893	0.182842007681775	0.740906544578402
"SUPT3H"	929.083795735983	-0.190045819249059	0.103706841945245	-1.83252923032214	0.0668726109492403	0.581959626836101
"SMARCA5"	7162.20398719969	0.0390174139641983	0.0929641376223744	0.419703930591916	0.674701753347956	0.954358493319294
"SORBS2"	2337.18131496093	-0.247570534275705	0.0819849000112617	-3.01970892495689	0.00253017719081813	0.173272439885496
"IRS4"	53.2828031828453	0.109110000942447	0.219505857283624	0.497071022580806	0.619138968189882	0.947505066452642
"OGT"	10130.667174046	-0.121189576305988	0.0891900211617609	-1.35877954425183	0.174216457207159	0.734678454552261
"CDC42BPA"	11892.3758452523	-0.0477119775001395	0.061581949825154	-0.774772114809701	0.438474329459473	0.896057850183503
"GPR65"	26.562497063951	0.786907818161567	0.450492792982945	1.74677115909235	0.0806770412815437	0.615174668216368
"HIRIP3"	268.714371881372	0.0879198720802443	0.112199025772412	0.783606376926867	0.43327111284777	0.894006620351089
"RAE1"	787.123125596523	-0.0671636065771992	0.148728377720908	-0.451585686648404	0.651567483305586	0.94974082684403
"OFD1"	1039.05954180188	0.0836048273668757	0.138081980441502	0.605472394729266	0.544865161456794	0.929366135562818
"SEMA7A"	1474.53047570517	-0.0277522689782109	0.149525800702762	-0.185601875046159	0.852756983042527	0.982263510593471
"CILP"	13.128018617909	0.00398839905254416	0.417081495396799	0.00956263727008488	0.992370235644554	0.999358688031808
"SIP1"	281.327821964369	0.248902036160394	0.157362238326214	1.58171387753405	0.113714903201505	0.671873702998231
"RGS5"	3779.8194942727	-0.0547424899317162	0.197850561454713	-0.276686047940513	0.782021185924081	0.971193784436772
"MAP4K3"	3609.95253957223	-0.0269713524545268	0.0946068269361523	-0.285088860159416	0.775576064383276	0.969576507054228
"PRSS12"	142.098351100488	-0.206552987005623	0.217769906934366	-0.948491873433535	0.342879107964809	0.852367770225701
"PPM1D"	411.265611196598	0.232196295909299	0.141303853336423	1.64324107536172	0.100333064454143	0.652993837308475
"PPFIBP2"	840.516629962927	0.344297272800485	0.18593901318642	1.85166774255867	0.0640735488171646	0.577197446083036
"PPFIBP1"	4705.88541198474	-0.0509642041944724	0.096210304518325	-0.529716691466925	0.596308373382222	0.945087091838666
"PPFIA4"	3158.57031993047	-0.224261595233074	0.147027356403869	-1.52530522698817	0.127182984654224	0.692126268135943
"RANBP3"	1233.29239225129	-0.0524995537677085	0.0897271670299154	-0.585102099013167	0.558479067573389	0.933351196976835
"PPFIA2"	7149.11967612685	-0.240461705000782	0.0986928582963647	-2.4364651014433	0.0148316005379835	0.351086060286741
"PPFIA1"	3161.83123118843	0.167998185387245	0.112493224243126	1.49340714978672	0.135330642549967	0.702075207291863
"SLC43A1"	128.239181816835	-0.0629722951077889	0.195423858742555	-0.322234426814519	0.747275105434404	0.965685196389675
"PKP4"	6790.5154032415	-0.075669585692145	0.156550153388034	-0.48335682881502	0.628842395803241	0.948053360816953
"PIK3R3"	1244.01252600555	0.0936917555386492	0.124651506707817	0.751629547152304	0.452273869389058	0.899870180933117
"PEX3"	959.292010140084	0.0425868627702963	0.125660551192215	0.338903994660615	0.734682055045786	0.963093610909127
"PARG"	559.494999147011	-0.0669726340746269	0.1141963818039	-0.586468967025884	0.557560409921592	0.933051917222624
"CNTNAP1"	4152.35142684497	-0.22862128687685	0.110019131050389	-2.07801392988772	0.0377080761617213	0.48985452584431
"ENC1"	17996.7210021286	-0.383135861816211	0.171624189467249	-2.23241177718322	0.0255877601441814	0.42903955574582
"NIPSNAP1"	1471.87314209558	-0.137371249440069	0.128654082402909	-1.06775662982742	0.285630306273008	0.81596856546052
"NDST2"	724.230093707763	-0.0910119557939056	0.136373883035933	-0.667370861398181	0.504535273516957	0.917071128468278
"MBL1P1"	60.317950654329	0.147157614546119	0.226536746545381	0.649597104179475	0.515952504112599	0.920630192844674
"KCNAB2"	5602.04940677075	-0.236285941382614	0.0907046824904156	-2.60500268448193	0.00918735401168739	0.297711351642951
"ITGA10"	184.060379971463	0.1678343180666	0.324249643687711	0.517608334608513	0.604731565464643	0.945607006747493
"ITGA8"	432.690439861274	-0.121456057309	0.135862441432441	-0.893963453243226	0.371341445540207	0.868669268185782
"IKBKG"	138.433820202053	-0.0672918335019304	0.125947527858789	-0.534284671132072	0.593144596017503	0.943588165755604
"IKBKAP"	4694.71551269742	-0.0978132133392708	0.133876655686282	-0.730621876068372	0.465010146151485	0.903810239619731
"IFITM1"	152.016355230879	0.756860115991142	0.22174503047479	3.41319990067236	0.000642048279951976	0.0783563929593394
"HAT1"	554.799812098763	0.321131079102046	0.0889398005906088	3.61065661233284	0.000305422810990375	0.0559696077657419
"GAS7"	18125.1209833586	-0.150875204075404	0.108019360118783	-1.39674224981055	0.162491094148401	0.729022271210254
"DGKZ"	1216.9774603967	-0.279625485113858	0.162371999701748	-1.72212872679702	0.0850462023008595	0.623730347353067
"DGKE"	1495.84834619341	-0.0671822382342483	0.148148461525646	-0.453479148837588	0.650203754477285	0.94974082684403
"DGKD"	1209.89935689609	0.175313582718624	0.087561969127099	2.00216583142564	0.0452668992085169	0.5215482717667
"DDO"	88.4883359744515	0.330076254620236	0.237097619883479	1.39215338721009	0.163875954507324	0.730705695456437
"CYP4F2"	24.9201555705587	-0.356610466230949	0.45219772950352	-0.788616224638017	0.430336345221279	0.893674633842395
"CST7"	11.9474971109648	-0.362798765025936	0.424491473269587	-0.854666790434042	0.392735640504853	0.881141226131076
"CSDA"	241.377280766531	0.57433630152116	0.308615572508761	1.86100881706109	0.062742931577918	0.570582370983849
"CPZ"	19.4569559443448	0.244307703295411	0.46866840668218	0.521280504109346	0.602171380220822	0.945607006747493
"COPS3"	1534.26152591246	-0.0819162936270122	0.153083744722152	-0.535107720128552	0.592575371835623	0.943506560402422
"CHST1"	1138.45121891585	-0.144935187595113	0.153840845395253	-0.942111226850977	0.346135697177679	0.854359526790131
"CBX4"	412.328358671088	-0.0989032069475382	0.141676419448509	-0.698092225456641	0.485119519823639	0.910250654529981
"CAMK1"	953.557312347997	-0.220646619030992	0.125947848781334	-1.75188874733439	0.0797929398360095	0.613690986370256
"BCAS1"	6520.80729228216	0.0168485563974713	0.222399559419209	0.0757580475495133	0.93961159336767	0.988973277122479
"BARX2"	8.46851257561624	-0.287409545853758	0.542189252851862	-0.530090820395299	0.596048963306337	0.945070089187646
"API5"	2053.43775108349	0.0649957107144545	0.132381304568183	0.490973486977372	0.623445199744106	0.947505066452642
"AGPS"	2156.22372266241	0.0349131905620471	0.111530440042037	0.31303732459845	0.754252305235551	0.967269829782285
"PPFIA3"	2386.3171570086	-0.2651876211041	0.133251526700507	-1.99012820093333	0.0465768149683709	0.527886154695845
"APOL1"	99.7188857370372	0.66874783814091	0.18861049867713	3.54565542656082	0.000391637950966602	0.0637131005332708
